Validprtprimcattyp|Validprtsubcattyp|Prtid|Locid|Prtlglnm|Prtlocnm|Validloctyp|Phyaddrstr1txt|Phyaddrstr2txt|Phyaddrctynm|PhyAddrStCd|Phyaddrpostcd|Geolattude|Geolngtude|Phone|Fax|Web|Email|Lastupdtdt
ED|SBDC|83265|249420|Alaska Small Busines Development Center ~ University of Alaska at Anchorage (Statewide Office)|Alaska SBDC ~ University of Alaska at Anchorage ~ Small Business Development Center|BO|Anchorage Center - 1901 Bragaw Street|Suite 199|Anchorage|AK|99508|||||||03/28/2016
ED|SBDC|83265|249423|Alaska Small Busines Development Center ~ University of Alaska at Anchorage (Statewide Office)|Alaska SBDC ~ University of Alaska at Fairbanks ~ Small Business Development Center|BO|3740 Bonita Street| |Fairbanks|AK|99701|||||||03/28/2016
ED|SBDC|83265|249424|Alaska Small Busines Development Center ~ University of Alaska at Anchorage (Statewide Office)|Alaska SBDC ~ University of Alaska ~ Juneau Small Business Development Center|BO|9301 Glacier Highway|Suite 110|Juneau|AK|99801-9380|||||||03/28/2016
ED|SBDC|83265|249426|Alaska Small Busines Development Center ~ University of Alaska at Anchorage (Statewide Office)|Alaska SBDC ~ University of Alaska ~ Kenai Peninsula Small Business Development Center|BO|43335 Kalifornsky Beach Road Suite 12|PO Box 3029|Soldotna|AK|99669||||||inmeg@uaa.alaska.edu|03/28/2016
ED|SBDC|83265|249427|Alaska Small Busines Development Center ~ University of Alaska at Anchorage (Statewide Office)|Alaska SBDC ~ University of Alaska ~ MAT-SU Borough Small Business Development Center|BO|201 N. Lucille St. Suite. 2a| |Wasilla|AK|99654||||||pnvlw@uaa.alaska.edu|03/28/2016
ED|SBDC|83267|249448|Arkansas Small Business And Technology Development Center ~ University of Arkansas at Little Rock |Arkansas SBTDC ~ University of Arkansas at Monticello|BO|1514 Scoggin Drive|University of Arkansas At Monticello|Monticello|AR|71656|||||http://asbtdc.org/||06/03/2015
ED|SBDC|83267|249450|Arkansas Small Business And Technology Development Center ~ University of Arkansas at Little Rock |Arkansas SBTDC ~ Henderson State University|BO|1099 President Dr|140 Mooney Hall|Arkadelphia|AR|71999|||||||05/23/2011
ED|SBDC|83267|249451|Arkansas Small Business And Technology Development Center ~ University of Arkansas at Little Rock |Arkansas SBTDC ~ Arkansas State University|BO|319 University Loop West|2nd Floor, Delta Center for Economic Dev|State University|AR|72467|||||http://asbtdc.org/||06/03/2015
ED|SBDC|83267|249452|Arkansas Small Business And Technology Development Center ~ University of Arkansas at Little Rock |Arkansas SBTDC ~ University of Arkansas, Fayetteville|BO|145 N. Buchanan|210 Reynolds Center|Fayetteville|AR|72701|||||http://asbtdc.org/||06/03/2015
ED|SBDC|83267|249442|Arkansas Small Business And Technology Development Center ~ University of Arkansas at Little Rock |Arkansas Small Business And Technology Development Center ~ University of Arkansas at Little Rock|HO|2801 S University Ave|260 Reynolds Business Center|Little Rock|AR|72204-1000|||||||05/23/2011
ED|SBDC|83267|249443|Arkansas Small Business And Technology Development Center ~ University of Arkansas at Little Rock |Arkansas SBTDC ~ Arkansas Tech University|BO|106 West O St|406 Rothwell Hall|Russellville|AR|72801|||479-356-2067||http://asbtdc.org/||05/23/2011
ED|SBDC|83267|249446|Arkansas Small Business And Technology Development Center ~ University of Arkansas at Little Rock |Arkansas SBTDC ~ Southern Arkansas University|BO|100 E. University Ave|113B Business/Agri Bldg|Magnolia|AR|71753|||||||05/23/2011
ED|SBDC|242664|461240|California SBDC ~ Fresno~ UC Merced Regional SBDC|CSU Bakersfield SBDC|BO|1631 17th Street, Suite 200||Bakersfield|CA|93301|||661-654-2856||https://www.csub.edu/sbdc/||08/05/2013
ED|SBDC|242664|461242|California SBDC ~ Fresno~ UC Merced Regional SBDC|CSU Monterey Bay SBDC|BO|106 Lincoln Avenue||Salinas|CA|93901|||831-422-6232||http://www.csumb.edu/sbdc||08/05/2013
ED|SBDC|242664|437241|California SBDC ~ Fresno~ UC Merced Regional SBDC|Fresno State SBDC - Fresno/Madera|BO|Lyles Center for Innovation & Entrepreneurship|5010 N. Woodrow Avenue M/S WC142|Fresno|CA|93740|||559-347-3903||www.fresnostate.edu/academics/sbdc/||08/05/2013
ED|SBDC|242664|437242|California SBDC ~ Fresno~ UC Merced Regional SBDC|Fresno State SBDC - Tulare/Kings|BO|220 N. Santa Fe St| |Visalia|CA|93292|||559-625-3051||http://www.fresnostate.edu/academics/sbdc/||08/05/2013
ED|SBDC|242664|437245|California SBDC ~ Fresno~ UC Merced Regional SBDC|The Alliance SBDC - Modesto|BO|1020 10th Street|Suite 102|Modesto|CA|95354|||209-567-4910||http://www.alliancesbdc.com||08/05/2013
ED|SBDC|242664|437246|California SBDC ~ Fresno~ UC Merced Regional SBDC|The Alliance SBDC - Merced|BO|1810 K Street| |Merced|CA|95340|||209-386-1008||http://www.alliancesbdc.com||08/05/2013
ED|SBDC|242664|437224|California SBDC ~ Fresno~ UC Merced Regional SBDC|California SBDC - Lead Office|HO|550 East Shaw Avenue|Suite 100|Fresno|CA|93710|||559-241-6590||http://sbdc.ucmerced.edu.||08/05/2013
ED|SBDC|242664|484379|California SBDC ~ Fresno~ UC Merced Regional SBDC|Cal Poly SBDC for Innovation|BO|955 Morro Street||San Luis Obispo|CA|93401|||805-756-5171||http://www.sbdc.calpoly.edu||08/05/2013
ED|SBDC|83273|249563|Delaware Small Business Development Center~University of Delaware |University of Delaware - Delaware SBTDC Lead Center|HO|1 Innovation Way, Suite 301| |Newark|DE|19711|||302-831-1555||http://www.delawaresbdc.org||07/28/2016
ED|SBDC|83273|249564|Delaware Small Business Development Center~University of Delaware |Delaware State University SBTDC|BO|1200 N. Dupont Highway|Suite 108|Dover|DE|19901|||302-678-1555||http://dsbtdc.org/||08/15/2013
ED|SBDC|83273|249565|Delaware Small Business Development Center~University of Delaware |Delaware SBDC - Sussex County|BO|103 West Pine St.| |Georgetown|DE|19947|||302-831-1555||http://dsbtdc.org/||08/15/2013
ED|SBDC|83273|249566|Delaware Small Business Development Center~University of Delaware |University of Delaware Delaware SBTDC|BO|1318 Market Place||Wilmington|DE|19801|||||||08/15/2013
ED|SBDC|83277|249615|Hawaii Small Business Development Center ~ University of Hawaii at Hilo |Hawaii Small Business Development Center ~ University of Hawaii at Hilo|HO|1437 Kilauea Ave|Suite 207|Hilo|HI|96720|||||||08/01/2016
ED|SBDC|83277|249616|Hawaii Small Business Development Center ~ University of Hawaii at Hilo |Hawaii Small Business Development Center ~ East Hawaii Island Small Business Development Center|BO|100 Pauahi Street|Suite 109|Hilo|HI|96720-3045|||||||02/17/2012
ED|SBDC|83277|249618|Hawaii Small Business Development Center ~ University of Hawaii at Hilo |O’ahu SBDC|BO|2800 Woodlawn Drive.|Suite 299|Honolulu|HI|96822|||||||11/19/2013
ED|SBDC|83277|249620|Hawaii Small Business Development Center ~ University of Hawaii at Hilo |Hawaii Small Business Development Center ~ Maui Small Business Development Center|BO|1300 N. Holopono Street|Suite 213|Kihei|HI|96753-6945|||||||02/22/2017
ED|SBDC|83277|249621|Hawaii Small Business Development Center ~ University of Hawaii at Hilo |Hawaii Small Business Development Center ~ Hawaii Business Research Library|BO|1300 N. Holopono Street|Suite 213|Kihei|HI|96753-6945|||||||02/22/2017
ED|SBDC|83277|249622|Hawaii Small Business Development Center ~ University of Hawaii at Hilo |Kaua‘i SBDC|BO|2970 Kele Street|Lihue Plantation Building - Suite 102|Lihue|HI|96766|||808-241-3148||http://www.hawaii-sbdc.org/||11/30/2016
ED|SBDC|83277|487840|Hawaii Small Business Development Center ~ University of Hawaii at Hilo |Hawaii Small Business Development Center ~ West Hawaii|BO|75-5722 Kuakini Highway|Kuakini Tower, Suite 209|Kailua-Kona|HI|96740|||||||11/30/2016
ED|SBDC|83311|441245|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~ Galveston County (GCEA) |BO|8419 Emmett F. Lowry Expressway| |Texas City|TX|77591|||||||02/18/2012
ED|SBDC|83311|437142|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~  Prairie View A&M University |BO|1B119 Hobart-Taylor Bldg| |Prairie View|TX|77446|||||||02/18/2012
ED|SBDC|83311|323635|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~ Lamar State College |BO|1401 Proctor Street| |Port Arthur|TX|77640|||||||02/18/2012
ED|SBDC|83311|323636|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~ San Jacinto College |BO|908 W. Main St.| |La Porte|TX|77571|||||||02/18/2012
ED|SBDC|83311|323637|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~ UH Fort Bend County |BO|2440 Texas Pkwy, Suite 220| |Missouri City|TX|77489|||||||02/18/2012
ED|SBDC|83311|250261|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~ University of Houston International Trade Center|HO|2302 Fannin|Suite 200|Houston|TX|77002|||||||02/18/2012
ED|SBDC|83311|250262|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~  Lee College |BO|1496 San Jacinto Mall, Suite 1100| |Baytown|TX|77522|||||||02/18/2012
ED|SBDC|83311|250263|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~ ~Lamar University |BO|801 Pearl Street| |Beaumont|TX|77701|||||||02/18/2012
ED|SBDC|83311|250264|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~ Blinn College |BO|902 College Avenue| |Brenham|TX|77833|||||||02/18/2012
ED|SBDC|83311|250265|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~ ~UH Brazos Valley |BO|4001 East 29th Street| |Bryan|TX|77802|||||||02/18/2012
ED|SBDC|83311|250270|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~ Lone Star College College |BO|5000 Research Forest Drive| |The Woodlands|TX|77381|||||||02/18/2012
ED|SBDC|83311|250271|Texas SBDC ~ Houston ~ University of Houston |Texas  SBDC ~ Houston ~ Sam Houston State University |BO|2424 Sam Houston Ave., Bldg. A| |Huntsville|TX|77340|||||||02/18/2012
ED|SBDC|83311|250272|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~ Brazosport College |BO|500 College Drive| |Lake Jackson|TX|77566|||||||02/18/2012
ED|SBDC|83311|250273|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~ Angelina College |BO|3500 South First St| |Lufkin|TX|75902|||||||02/18/2012
ED|SBDC|83311|250275|Texas SBDC ~ Houston ~ University of Houston |Texas SBDC ~ Houston ~ UH Coastal Plains |BO|1900 Fifth St| |Bay City|TX|77414|||||||02/18/2012
ED|SBDC|83283|249721|Kentucky Small Business Development Center ~ University of Kentucky|University of Kentucky - Kentucky SBDC Lead Center|HO|343 Waller Avenue| Suite 205|Lexington|KY|40504|||859-257-7668||http://www.ksbdc.org|lrnaug0@uky.edu|06/06/2017
ED|SBDC|83283|249722|Kentucky Small Business Development Center ~ University of Kentucky|Morehead State University - Ashland SBDC|BO|1645 Winchester Avenue|2nd Floor|Ashland|KY|41101-7638|||606-329-8011||http://ksbdc.org/|k.jenkins@moreheadstate.edu|06/06/2017
ED|SBDC|83283|249723|Kentucky Small Business Development Center ~ University of Kentucky|Western Kentucky University - Bowling Green SBDC|BO|2413 Nashville Road |Suite 218|Bowling Green|KY|42101|||270-745-1905||http://ksbdc.org/|miller.slaughter@wku.edu|06/06/2017
ED|SBDC|83283|249724|Kentucky Small Business Development Center ~ University of Kentucky|University of Kentucky - Elizabethtown SBDC|BO|1105 Juliana Court #6| |Elizabethtown|KY|42701||| 270-765-6737||http://ksbdc.org/|patricia.krausman@uky.edu|06/06/2017
ED|SBDC|83283|249725|Kentucky Small Business Development Center ~ University of Kentucky|Northern Kentucky University SBDC|BO|305 Johns Hill Road| |Highland Heights|KY|41099-0001|||859-448-8801 ||http;//www.ksbdc.org|volper1@nku.edu|06/06/2017
ED|SBDC|83283|249727|Kentucky Small Business Development Center ~ University of Kentucky|Bluegrass SBDC|BO|330 E. Main Street| Suite 210|Lexington|KY|40507|||859-257-7666||http://ksbdc.org/|gmgarr2@email.uky.edu|06/20/2017
ED|SBDC|83283|249728|Kentucky Small Business Development Center ~ University of Kentucky|Louisville SBDC|BO|614 W. Main Street|Suite 6000|Louisville|KY|40202|||502-625-0123||http://ksbdc.org/|david.oetken@uky.edu|06/06/2017
ED|SBDC|83283|249729|Kentucky Small Business Development Center ~ University of Kentucky|Southeast Kentucky SBDC|BO|100 College Rd| |Middlesboro|KY|40965|||606-248-0563||http://www.ksbdc.org|Samuel.coleman@kctcs.net|07/19/2016
ED|SBDC|83283|249730|Kentucky Small Business Development Center ~ University of Kentucky|Morehead State University SBDC|BO|149 East Main Street| |Morehead|KY|40351|||606-783-2895||http://ksbdc.org/|m.murphy@moreheadstate.edu|06/06/2017
ED|SBDC|83283|249731|Kentucky Small Business Development Center ~ University of Kentucky|Murray State University|BO|926 North 16th Street| Suite 105|Murray|KY|42071|||270-809-2856||http://www.ksbdc.org|cwooldridge@murraystate.edu|06/06/2017
ED|SBDC|83283|249732|Kentucky Small Business Development Center ~ University of Kentucky|Murray State University - Owensboro SBDC|BO|200 East 3rd Street|Suite 302|Owensboro|KY|42303|||270-926-8085||http://www.ksbdc.org|ldecker@murraystate.edu|06/06/2017
ED|SBDC|83283|249734|Kentucky Small Business Development Center ~ University of Kentucky|Morehead State University - Pikeville SBDC|BO|126 Trivette Drive, Suite 104| |Pikeville|KY|41501|||606-432-5848||http://ksbdc.org/||07/19/2016
ED|SBDC|83283|249735|Kentucky Small Business Development Center ~ University of Kentucky|Eastern Kentucky University - Richmond SBDC|BO|BTC, Room 147|Suite A|Richmond|KY|40475|||606-678-3042||http://ksbdc.org/|chris.bowersock@eku.edu|06/06/2017
ED|SBDC|83284|249736|Louisiana Small Business Development Center ~ University of Louisiana at Monroe|Louisiana SBDC Lead Center|HO|4020 NE Drive|Sandel Hall, Room 213|Monroe|LA|71209-6435|||||||02/06/2017
ED|SBDC|83284|249738|Louisiana Small Business Development Center ~ University of Louisiana at Monroe|Louisiana SBDC Tecnology Center at Louisiana State University|BO|NA||Baton Rouge|LA|70820-7403|||||||02/06/2017
ED|SBDC|83284|249739|Louisiana Small Business Development Center ~ University of Louisiana at Monroe|Louisiana SBDC at Southern University Baton Rouge|BO|616 Harding Blvd.||Baton Rouge|LA|70807|||||||07/28/2014
ED|SBDC|83284|249740|Louisiana Small Business Development Center ~ University of Louisiana at Monroe|Louisiana SBDC at  Southeastern Louisiana University|BO|1514 Martens Drive| |Hammond|LA|70402-0001|||||||07/28/2014
ED|SBDC|83284|249741|Louisiana Small Business Development Center ~ University of Louisiana at Monroe|Louisiana SBDC at  University of Louisiana Lafayette|BO|537 Cajundome Blvd.|LITE Center, Suite 236|Lafayette|LA|70506|||||||02/06/2017
ED|SBDC|83284|249742|Louisiana Small Business Development Center ~ University of Louisiana at Monroe|Louisiana SBDC at  McNeese State University|BO|Burton Business Center|Room 133|Lake Charles|LA|70609-0508|||||||07/28/2014
ED|SBDC|83284|249744|Louisiana Small Business Development Center ~ University of Louisiana at Monroe|Louisiana SBDC at University of Louisiana Monroe|BO|401 Bayou Drive|Stubbs Hall 208|Monroe|LA|71209|||||||02/06/2017
ED|SBDC|83284|249745|Louisiana Small Business Development Center ~ University of Louisiana at Monroe|Louisiana SBDC at Northwestern State University|BO|3600 Jackson Street Extension|Dunbar Plaza, Suite 114C|Alexandria|LA|71303-3064|||||||07/28/2014
ED|SBDC|83284|249747|Louisiana Small Business Development Center ~ University of Louisiana at Monroe|Louisiana SBDC Greater New Orleans Region|BO|909 S. Jefferson Davis Pkwy|Room 203|New Orleans|LA|70125|||||||02/06/2017
ED|SBDC|83286|436959| Maryland Small Business Development Center ~ University of Maryland|Maryland Small Business Development Center ~ Anne Arundel County SBDC|BO|2660 Riva Road|Suite 200|Annapolis|MD|21401|||410-222-4476||||05/24/2011
ED|SBDC|83286|436960| Maryland Small Business Development Center ~ University of Maryland|Maryland Small Business Development Center ~ Baltimore City SBDC|BO|11 W.Mount Royal Ave.||Baltimore|MD|21201|||||||06/10/2011
ED|SBDC|83286|436961| Maryland Small Business Development Center ~ University of Maryland|Maryland Small Business Development Center ~ Eastern Region ~ Cambridge Economic Development |BO|410 Academy Street | |Cambridge|MD|21613|||410-228-3715||||02/16/2012
ED|SBDC|83286|436962| Maryland Small Business Development Center ~ University of Maryland|Maryland Small Business Development Center ~ Southern Region ~ St Mary's County Department of Economic and Community Development~SBDC|BO|23115 Leonard Hall Drive||Leonardtown|MD|20650|||301-866-1923||||02/15/2012
ED|SBDC|83286|436963| Maryland Small Business Development Center ~ University of Maryland|Maryland Small Business Development Center ~ Western Region ~ Garrett College |BO|687 Mosser Road||McHenry|MD|21541|||301-387-3167||||05/30/2013
ED|SBDC|83286|436964| Maryland Small Business Development Center ~ University of Maryland|Maryland Small Business Development Center ~ Cecil County~SBDC|BO|200 Chesapeake Blvd||Elkton|MD|21921|||410-287-6060||||02/17/2012
ED|SBDC|83286|436965| Maryland Small Business Development Center ~ University of Maryland|Maryland Small Business Development Center ~ Baltimore County~SBDC|BO|11 W.Mount Royal Ave.||Baltimore|MD|21201|||410-704-5006||||06/10/2011
ED|SBDC|83286|436966| Maryland Small Business Development Center ~ University of Maryland|Maryland Small Business Development Center ~ Carroll County~SBDC|BO|225 North Center Street|Rm 101|Westminister|MD|21157|||410-876-2248||||05/24/2011
ED|SBDC|83286|436967| Maryland Small Business Development Center ~ University of Maryland|Maryland Small Business Development Center ~ Chesapeake College~SBDC|BO|100 College Circle| |Wye Mills|MD|21679|||410-827-5304||||02/15/2012
ED|SBDC|83286|436968| Maryland Small Business Development Center ~ University of Maryland|Maryland Small Business Development Center ~ Howard County~SBDC|BO|9620 Bendix Road North| |Columbia|MD|21045|||410-313-6190||||05/24/2011
ED|SBDC|83286|436969| Maryland Small Business Development Center ~ University of Maryland|Maryland Small Business Development Center ~ Western Region ~ Winchester Hall|BO|12 East Church Street|Suite A|Frederick|MD|21701|||301-694-1967||||03/24/2014
ED|SBDC|83286|436970| Maryland Small Business Development Center ~ University of Maryland|Maryland Small Business Development Center ~ Hagerstown SBDC|BO|20140 Scholar Drive|Suite 209|Hagerstown|MD|21742|||301-797-0327||||05/24/2011
ED|SBDC|83286|323599| Maryland Small Business Development Center ~ University of Maryland|Maryland Northern Region SBTDC|BO|401 Thomas Run Road| |Bel Air|MD|21015-1698|||410-836-4482||http://www.harford.edu/sbdc||05/28/2013
ED|SBDC|83286|323600| Maryland Small Business Development Center ~ University of Maryland|Maryland Capital Region SBTDC|BO|7100 Baltimore Ave.|Suite 303|College Park|MD|20740|||301-403-0501||www.capitalregionsbdc.umd.edu||05/28/2013
ED|SBDC|83286|249765| Maryland Small Business Development Center ~ University of Maryland|Eastern Region SBTDC|BO|Salisbury University, East Campus Complex 215| (Corner of Wayne St & Power St )|Salisbury|MD|21801|||800-999-7232||http://www.salisbury.edu/sbdc/|jhickman@salisbury.edu|05/28/2013
ED|SBDC|83286|249766| Maryland Small Business Development Center ~ University of Maryland|Maryland Central Region SBTDC|BO|11 West Mt. Royal Ave.|BC104|Baltimore|MD|21201|||877-421-0830||http://www.centralmdsbdc.org|sstockton@towson.edu|05/28/2013
ED|SBDC|83286|249762| Maryland Small Business Development Center ~ University of Maryland|University of Maryland College Park - SBTDC Lead Center|HO|7100 Baltimore Avenue, Suite 401| |College Park|MD|20740-3627|||301-403-8300||http://www.mdsbdc.umd.edu|rsprow@mdsbdc.umd.edu|05/28/2013
ED|SBDC|83286|249763| Maryland Small Business Development Center ~ University of Maryland|Maryland Southern Region SBTDC|BO|8730 Mitchell Road|P.O. Box 910|LaPlata|MD|20646-0910|||301-934-7583||www.sbdchelp.com|billh@csmd.edu|05/28/2013
ED|SBDC|83286|249764| Maryland Small Business Development Center ~ University of Maryland|Maryland Western Region SBTDC|BO|One Technology Dr, Suite 100||Frostburg|MD|21532|||301-687-1080||http://www.westernmdsbdc.org|lamanna@sbdc-wmd.com|05/28/2013
ED|SBDC|83286|503750| Maryland Small Business Development Center ~ University of Maryland|Corridor Region|BO|University of Maryland College Park|7100 Baltimore Ave., Suite 400|College Park|MD|20740|||301-403-8300|||kbayliss@umd.edu|10/23/2014
ED|SBDC|83286|493843| Maryland Small Business Development Center ~ University of Maryland|Hispanic Business Center|BO|7100 Baltimore Ave.|Suite 303|College Park|MD|20740|||301-209-2126|||kbayliss@umd.edu|06/17/2013
ED|SBDC|83286|484020| Maryland Small Business Development Center ~ University of Maryland|Maryland SBDC~ Calvert County SBDC|BO|205 Main Street, |Second Floor|Prince Frederick|MD|20678|||301-866-1923||www.sbdchelp.com||06/10/2011
ED|SBDC|83285|437295|Massachusetts Small Busines Development Center ~ University of Massachusetts Amherst|Massachusetts Small Business Development Center ~ University of Massachusetts Amherst ~ Berkshire Co|BO|33 Dunham Mall|Suite 103|Pittsfield|MA|01201|||||||07/02/2013
ED|SBDC|83285|249753|Massachusetts Small Busines Development Center ~ University of Massachusetts Amherst|Massachusetts Small Business Development Center Network~University of Massachusetts|HO|23 Tillson Farm Road| |Amherst|MA|01003-9346||||||gep@msbdc.umass.edu|07/31/2012
ED|SBDC|83285|249755|Massachusetts Small Busines Development Center ~ University of Massachusetts Amherst|Massachusetts SBDC ~ UMass Boston SBDC-Minority Business Center|BO|100 Morrissey Boulevard| |Boston|MA|02125||||||mark.allio@umb.edu|05/24/2011
ED|SBDC|83285|249756|Massachusetts Small Busines Development Center ~ University of Massachusetts Amherst|Massachusetts SBDC ~ Massachusetts Export Center|BO|2 Center Plaza|Suite 200|Boston|MA|02108||||||pmurphy@massport.com|05/16/2017
ED|SBDC|83285|249758|Massachusetts Small Busines Development Center ~ University of Massachusetts Amherst|Massachusetts SBDC ~ Southeastern Mass Regional SBDC|BO|200 Pocasset Street| |Fall River|MA|02722-2785||||||mlailes@msbdc.umass.edu|05/24/2011
ED|SBDC|83285|249759|Massachusetts Small Busines Development Center ~ University of Massachusetts Amherst|Massachusetts SBDC ~ Salem State College ~ Northeastern Mass Regional Office|BO|121 Loring Avenue|Suite 310|Salem|MA|01970||||||msomer@salemstate.edu|05/24/2011
ED|SBDC|83285|249760|Massachusetts Small Busines Development Center ~ University of Massachusetts Amherst|Massachusetts SBDC ~ University of Massachusetts Amherst ~ Western Mass Regional Office|BO|One Federal Street|Building 101R|Springfield|MA|01105||||||ddoherty@msbdc.umass.edu|05/24/2011
ED|SBDC|83285|249761|Massachusetts Small Busines Development Center ~ University of Massachusetts Amherst|Massachusetts SBDC ~ Clark University ~ Central Mass Regional Office|BO|125 Woodland Street|Carriage House|Worcester|MA|01610||||||lmarsh@clarku.edu|09/01/2011
ED|SBDC|83285|472441|Massachusetts Small Busines Development Center ~ University of Massachusetts Amherst|Massachusetts SBDC ~ Government Sales Advisory Program|BO|200 Pocasset Street (B)| |Fall River|MA|02722-2785||||||dlilly@msbdc.umass.edu|05/24/2011
ED|SBDC|83291|436995|Mississippi Small Business Development Center ~ University of Mississippi|Mississippi SBDC ~University of Mississippi ~Desoto County|BO|112 Jeanette Phillips Drive| |University|MS|38677|||662-915-1291||||11/11/2016
ED|SBDC|83291|249941|Mississippi Small Business Development Center ~ University of Mississippi|Mississippi Small Business Development Center ~Mississippi State University|BO|60 Technology Blvd., Ste. 105E||MS State|MS|39759|||||||11/11/2016
ED|SBDC|83291|249943|Mississippi Small Business Development Center ~ University of Mississippi|Mississippi Small Business Development Center ~Hinds Community College/International Trade|BO|1500 Raymond Lake Rd., 3rd Floor||Raymond|MS|39154|||||||11/11/2016
ED|SBDC|83291|249947|Mississippi Small Business Development Center ~ University of Mississippi|Mississippi Small Business Development Center ~ University of Mississippi - Tupelo|BO|398 East Main Street|The Renasant Center for Ideas|Tupelo|MS|38801|||662-680-6988||||11/11/2016
ED|SBDC|83291|249927|Mississippi Small Business Development Center ~ University of Mississippi|Mississippi Small Business Development Center ~ University of Mississippi|HO|122 Jeanette Phillips Drive||University|MS|38677|||||||11/11/2016
ED|SBDC|83291|249931|Mississippi Small Business Development Center ~ University of Mississippi|Mississippi Small Business Development Center ~East Central Community College|BO|52 9th St.||Decatur|MS|39327|||||||11/11/2016
ED|SBDC|83291|249937|Mississippi Small Business Development Center ~ University of Mississippi|Mississippi Small Business Development Center ~Jackson State University|BO|1230 Raymond Road|Box 500|Jackson|MS|39204|||||||11/11/2016
ED|SBDC|83291|249938|Mississippi Small Business Development Center ~ University of Mississippi|Mississippi Small Business Development Center ~University of Mississippi-Gulf Coast|BO|1636 Popps Ferry Rd., Ste 227|The Innovation Center|Biloxi|MS|39532|||||||11/11/2016
ED|SBDC|83291|504833|Mississippi Small Business Development Center ~ University of Mississippi|Mississippi Small Business Development Center-University of Southern Mississippi SBDC|BO|118 College Drive #5021||Hattiesburg|MS|39406|||800-725-7352||||11/11/2016
ED|SBDC|83291|504833|Mississippi Small Business Development Center ~ University of Mississippi|Mississippi Small Business Development Center-University of Southern Mississippi SBDC|BO|118 College Drive #5021||Hattiesburg|MS|39406|||(601) 266-5892||||11/11/2016
ED|SBDC|83290|437325|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~MU Extension Center ~ SBTDC|BO|410 S 6th Street|200 Engineering North|Columbia|MO|65211|||||||03/14/2017
ED|SBDC|83290|249908|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~Southeast Missouri State University|BO|920 Broadway Street| |Cape Girardeau|MO|63701-4799|||(573) 986-6084||||02/17/2012
ED|SBDC|83290|249910|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~University of Missouri-Columbia|BO|500 East Walnut Suite 103| |Columbia|MO|65211-7946|||573-882-9953||||02/17/2012
ED|SBDC|83290|249912|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~Missouri Southern State University|BO|3950 Newman Road| |Joplin|MO|64801-1595|||(417) 625-3128||||05/24/2011
ED|SBDC|83290|249913|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~University of Missouri - Kansas City ~ Small Business Technology Development Center|BO|4747 Troost Suite 1000 | |Kansas City|MO|64110|||(816) 235-6063||||05/24/2011
ED|SBDC|83290|249914|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~Truman State University|BO|3115 S Franklin| |Kirksville|MO|63501-4221|||660-785-4307||||02/17/2012
ED|SBDC|83290|249916|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~ Missouri State University er|BO|1402 North College Drive| |Maryville|MO|64468||||||veemanf@missouri.edu|05/24/2011
ED|SBDC|83290|249918|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~ University of Missouri-Rolla ~ Center for Entrepreneurship & Outreach|BO|203 Centennial Hall| |Rolla|MO|65409-1110|||(573) 341-4690||||05/24/2011
ED|SBDC|83290|249919|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~Missouri State University|BO|405 North Jefferson Ave| |Springfield|MO|65806|||417-837-2617||||03/26/2013
ED|SBDC|83290|249920|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~St. Charles Economic Development Center SBDC|BO|5988 Mid Rivers Mall Drive| |St. Charles|MO|63304-7119||||||rmueller@edcstcharlescounty.com|05/24/2011
ED|SBDC|83290|249921|Missouri Small Business Development Center ~ University of Missouri|Missouri Small Business Development Center ~ St. Joseph Satellite Center|BO|3003 Frederick Avenue| |St. Joseph|MO|64506-5104|||(816) 232-4461||||05/24/2011
